state, city, station,fromDate, AT, BP, PM10, PM2.5, RH, SR,  Toluene, WD, WS, CO, Benzene, NH3, NO, NO2, NOx, Ozone, SO2
Delhi,Delhi,site_301,27-Oct-2020 - 11:00,34.08,971.48,351.0,176.25,40.82,414.77,8.35,274.25,0.62,2.08,2.85,51.62,68.12,126.25,122.55,46.67,14.1
Delhi,Delhi,site_301,27-Oct-2020 - 12:00,34.85,971.45,329.5,172.5,38.95,417.75,10.15,274.5,0.75,2.15,2.98,48.67,41.58,126.92,101.35,68.9,16.02
Delhi,Delhi,site_301,27-Oct-2020 - 13:00,35.4,971.42,310.25,143.25,35.75,379.5,10.62,277.25,0.75,1.57,2.08,39.65,49.65,107.98,98.0,67.5,11.25
Delhi,Delhi,site_301,27-Oct-2020 - 14:00,35.65,971.4,219.5,90.25,33.95,365.52,8.43,274.25,0.62,1.82,1.23,39.42,55.38,95.97,96.17,64.03,8.43
Delhi,Delhi,site_301,27-Oct-2020 - 15:00,34.17,971.42,199.25,74.0,35.38,357.77,6.4,275.5,0.55,2.23,0.95,33.82,95.97,93.62,128.03,56.58,7.17
Delhi,Delhi,site_301,27-Oct-2020 - 16:00,33.25,971.4,222.25,73.0,35.73,224.6,7.03,279.0,0.35,2.15,1.12,31.3,142.15,104.18,171.38,32.77,7.32
Delhi,Delhi,site_301,27-Oct-2020 - 17:00,30.5,971.48,221.25,63.75,41.75,48.85,11.45,230.5,0.3,3.08,2.67,35.25,None,128.48,None,16.55,12.92
Delhi,Delhi,site_301,27-Oct-2020 - 18:00,27.97,971.75,321.75,76.5,50.42,9.12,21.25,197.5,0.3,3.58,5.5,37.9,None,129.25,None,13.95,19.48
Delhi,Delhi,site_301,27-Oct-2020 - 19:00,26.82,971.92,373.75,100.75,58.23,9.12,31.62,219.75,0.3,5.97,6.95,43.07,None,110.03,None,13.75,25.38
Delhi,Delhi,site_301,27-Oct-2020 - 20:00,26.25,971.95,460.25,135.0,60.8,9.05,60.97,235.75,0.3,5.58,10.38,45.05,None,110.5,None,13.83,8.72
Delhi,Delhi,site_301,27-Oct-2020 - 21:00,25.8,972.28,451.75,146.0,65.15,9.2,90.9,232.75,0.3,6.9,12.25,47.1,None,109.5,None,14.27,7.62
Delhi,Delhi,site_301,27-Oct-2020 - 22:00,25.55,972.58,509.0,168.75,64.08,9.15,112.05,239.5,0.3,6.8,14.55,50.75,None,111.9,None,15.4,6.38
Delhi,Delhi,site_301,28-Oct-2020 - 00:00,24.43,972.38,460.25,184.75,73.93,9.07,147.12,255.5,0.3,4.8,15.43,57.0,None,79.02,None,14.62,None
Delhi,Delhi,site_301,28-Oct-2020 - 01:00,23.88,972.12,387.75,182.5,78.92,9.1,150.75,242.75,0.3,4.7,15.9,62.55,None,71.92,277.4,16.45,None
Delhi,Delhi,site_301,28-Oct-2020 - 02:00,23.85,972.2,337.0,172.75,75.45,9.15,128.4,225.75,0.3,3.3,12.88,49.8,207.95,80.15,211.25,16.95,None
Delhi,Delhi,site_301,28-Oct-2020 - 03:00,24.18,972.12,279.75,158.5,71.22,9.0,77.28,228.5,0.3,3.2,8.85,50.83,198.23,93.5,222.78,16.25,None
Delhi,Delhi,site_301,28-Oct-2020 - 04:00,23.83,971.95,285.5,163.0,72.35,9.12,63.92,245.5,0.3,3.18,10.62,55.42,227.05,83.42,238.75,14.72,None
Delhi,Delhi,site_301,28-Oct-2020 - 05:00,24.3,971.82,303.25,169.5,68.32,9.15,58.4,233.5,0.3,3.62,9.75,56.75,None,89.88,252.2,14.62,None
Delhi,Delhi,site_301,28-Oct-2020 - 06:00,24.38,971.88,382.25,191.75,67.75,38.75,37.35,230.5,0.3,3.92,6.42,54.6,None,71.62,None,14.07,6.67
Delhi,Delhi,site_301,28-Oct-2020 - 07:00,24.9,971.9,379.75,195.5,67.1,319.82,21.08,227.75,0.3,3.55,4.15,52.45,None,87.03,None,13.72,7.57
Delhi,Delhi,site_301,28-Oct-2020 - 08:00,27.0,971.95,360.75,181.25,57.33,408.33,13.62,244.25,0.3,2.7,3.05,56.38,146.1,100.6,225.03,13.8,4.92
Delhi,Delhi,site_301,28-Oct-2020 - 09:00,29.92,971.8,432.75,189.25,49.7,419.3,13.05,230.0,0.3,2.9,3.95,58.22,136.0,133.68,181.93,15.7,10.18
Delhi,Delhi,site_301,28-Oct-2020 - 10:00,32.58,971.67,498.25,227.5,44.95,421.15,16.05,244.0,0.3,2.73,5.08,64.85,101.4,167.97,172.07,21.4,12.7
Delhi,Delhi,site_301,28-Oct-2020 - 11:00,34.57,971.4,483.75,240.5,38.83,411.75,13.2,258.0,0.32,2.08,4.53,59.95,73.65,134.2,131.95,34.98,11.23
Delhi,Delhi,site_301,28-Oct-2020 - 12:00,35.38,971.4,358.75,209.0,36.77,412.08,12.35,254.75,0.3,2.65,4.27,55.75,43.27,143.6,111.55,60.48,18.75
Delhi,Delhi,site_301,28-Oct-2020 - 13:00,35.92,971.4,354.75,195.0,35.7,381.43,9.45,270.5,0.32,2.42,3.05,50.95,44.83,131.02,106.2,73.0,18.05
Delhi,Delhi,site_301,28-Oct-2020 - 14:00,35.45,971.38,332.25,183.5,36.73,364.48,11.18,264.75,0.35,2.8,2.27,49.12,57.78,141.97,122.38,84.7,19.07
Delhi,Delhi,site_301,28-Oct-2020 - 15:00,34.2,971.4,339.0,189.75,37.1,349.73,12.07,273.0,0.3,3.0,1.6,42.38,74.35,144.5,137.42,70.28,16.1
Delhi,Delhi,site_301,28-Oct-2020 - 16:00,32.62,971.42,317.25,178.25,41.0,218.9,9.95,262.0,0.3,3.22,1.93,42.82,132.0,169.18,197.55,34.97,17.15
Delhi,Delhi,site_301,28-Oct-2020 - 17:00,29.85,972.02,373.5,191.0,53.98,45.5,16.5,258.0,0.3,4.15,2.88,47.4,239.9,172.35,294.4,13.35,18.62
Delhi,Delhi,site_301,28-Oct-2020 - 18:00,27.8,972.4,513.5,221.75,62.47,9.07,24.1,219.5,0.3,5.35,3.9,56.28,None,157.0,None,14.35,19.38
Delhi,Delhi,site_301,28-Oct-2020 - 19:00,27.25,971.95,599.25,242.0,63.28,9.15,48.1,215.0,0.3,8.28,13.0,63.67,None,158.32,None,14.55,24.95
Delhi,Delhi,site_301,28-Oct-2020 - 20:00,26.98,971.77,704.75,275.75,66.92,9.1,74.22,202.0,0.3,6.43,None,66.35,None,160.9,None,14.98,26.08
Delhi,Delhi,site_301,28-Oct-2020 - 21:00,26.5,971.9,752.5,300.25,69.88,9.07,102.75,177.25,0.3,2.38,None,68.57,None,137.35,None,15.4,29.62
Delhi,Delhi,site_301,28-Oct-2020 - 22:00,26.18,971.75,774.0,321.25,70.3,9.03,145.9,182.0,0.3,0.01,None,72.88,None,144.75,None,16.52,30.42
Delhi,Delhi,site_301,29-Oct-2020 - 00:00,25.12,972.73,791.0,404.0,77.85,9.02,162.2,105.0,0.3,7.85,None,78.15,None,103.12,None,18.07,9.4
Delhi,Delhi,site_301,29-Oct-2020 - 01:00,24.85,972.93,795.0,458.75,74.8,9.0,158.0,174.25,0.3,5.2,None,79.03,None,129.3,None,18.6,6.2
Delhi,Delhi,site_301,29-Oct-2020 - 02:00,24.48,972.75,767.5,527.0,74.78,9.05,107.42,250.25,0.3,2.65,15.9,54.7,None,129.75,288.25,18.38,None
Delhi,Delhi,site_301,29-Oct-2020 - 03:00,24.2,972.55,749.25,562.75,77.15,8.97,60.45,244.75,0.3,2.83,13.75,60.45,None,122.72,283.7,16.05,None
Delhi,Delhi,site_301,29-Oct-2020 - 04:00,23.98,972.48,739.5,572.0,80.28,9.05,44.05,243.25,0.3,2.67,14.47,69.38,None,98.45,None,15.62,None
Delhi,Delhi,site_301,29-Oct-2020 - 05:00,23.93,972.68,795.0,596.0,77.78,9.0,48.65,166.0,0.3,3.5,14.68,76.1,None,100.27,None,15.92,4.98
Delhi,Delhi,site_301,29-Oct-2020 - 06:00,23.85,972.73,818.5,552.75,77.42,41.35,46.58,75.25,0.3,5.47,12.0,76.58,None,95.7,None,16.05,10.97
Delhi,Delhi,site_301,29-Oct-2020 - 07:00,24.97,972.47,730.75,453.5,72.0,339.43,36.17,201.5,0.3,5.28,8.88,77.4,None,117.05,None,25.3,22.12
Delhi,Delhi,site_301,29-Oct-2020 - 08:00,27.53,972.38,631.75,357.5,60.27,408.02,28.25,127.0,0.3,2.88,6.72,77.12,81.1,139.75,140.7,20.97,35.1
Delhi,Delhi,site_301,29-Oct-2020 - 09:00,30.75,971.82,540.5,288.5,49.73,415.73,12.47,159.5,0.3,2.55,3.67,78.7,83.72,180.82,164.43,29.05,48.45
Delhi,Delhi,site_301,29-Oct-2020 - 10:00,33.88,971.65,526.0,300.25,43.58,414.83,19.3,205.0,0.3,2.58,3.95,81.18,62.9,201.68,158.52,43.35,47.1
Delhi,Delhi,site_301,29-Oct-2020 - 11:00,35.57,971.4,459.25,244.0,38.97,410.45,20.55,150.25,0.47,2.08,2.85,74.45,34.67,129.25,97.28,73.1,53.03
Delhi,Delhi,site_301,29-Oct-2020 - 12:00,35.82,971.4,327.0,180.75,38.95,397.8,19.2,225.0,0.3,2.9,2.55,67.85,43.2,157.0,118.78,95.03,95.72
Delhi,Delhi,site_301,29-Oct-2020 - 13:00,35.52,971.4,388.25,192.0,36.3,373.73,18.12,253.0,0.3,2.85,2.25,55.8,45.38,138.25,110.55,85.5,49.43
Delhi,Delhi,site_301,29-Oct-2020 - 14:00,35.0,971.38,278.75,143.25,36.6,355.6,6.75,254.25,0.3,3.1,1.17,45.9,63.12,143.35,127.58,76.45,33.5
Delhi,Delhi,site_301,29-Oct-2020 - 15:00,33.45,971.4,269.5,132.75,40.38,333.25,5.62,142.25,0.3,3.3,1.72,47.27,94.62,162.0,163.4,47.12,26.48
Delhi,Delhi,site_301,29-Oct-2020 - 16:00,31.95,971.38,308.25,133.5,43.05,176.85,9.15,252.75,0.3,3.65,2.47,47.23,159.18,167.58,218.25,27.25,21.4
Delhi,Delhi,site_301,29-Oct-2020 - 17:00,29.75,971.7,381.25,133.75,53.33,36.52,16.97,229.25,0.3,4.65,4.17,50.95,None,146.48,288.5,14.43,22.55
Delhi,Delhi,site_301,29-Oct-2020 - 18:00,27.9,972.22,426.5,147.25,58.85,9.12,29.5,201.0,0.3,4.2,5.75,58.27,None,128.45,None,15.02,20.95
Delhi,Delhi,site_301,29-Oct-2020 - 19:00,27.7,972.1,472.0,162.5,59.58,9.17,69.83,170.5,0.3,7.12,9.2,63.9,None,137.4,None,14.35,26.73
Delhi,Delhi,site_301,29-Oct-2020 - 20:00,26.9,972.17,621.5,223.75,65.52,9.05,91.85,236.0,0.3,8.72,13.05,62.6,None,133.9,None,15.05,29.23
Delhi,Delhi,site_301,29-Oct-2020 - 21:00,26.27,972.38,637.75,250.5,70.1,9.07,90.28,174.25,0.3,9.28,None,68.65,None,116.22,None,14.6,28.25
Delhi,Delhi,site_301,29-Oct-2020 - 22:00,25.62,972.55,622.75,255.0,73.0,9.03,100.6,217.25,0.3,9.75,None,70.85,None,118.6,None,15.25,28.27
Delhi,Delhi,site_301,30-Oct-2020 - 00:00,24.9,972.6,664.75,279.25,81.33,9.03,131.82,227.0,0.3,8.5,None,75.65,None,90.62,None,15.6,8.05
Delhi,Delhi,site_301,30-Oct-2020 - 01:00,24.82,972.23,654.0,302.0,83.72,9.05,154.05,192.75,0.3,7.95,None,81.88,None,86.7,None,18.3,4.72
Delhi,Delhi,site_301,30-Oct-2020 - 02:00,24.5,972.95,624.75,321.75,82.6,9.07,141.15,201.75,0.3,5.85,None,68.95,None,78.0,None,17.02,None
Delhi,Delhi,site_301,30-Oct-2020 - 03:00,24.3,973.05,526.25,320.75,82.95,9.12,122.58,227.5,0.3,5.85,None,68.47,None,88.47,None,15.58,None
Delhi,Delhi,site_301,30-Oct-2020 - 04:00,24.17,972.97,536.75,325.5,82.6,9.05,113.93,128.5,0.3,5.32,None,78.28,None,70.47,None,21.08,None
Delhi,Delhi,site_301,30-Oct-2020 - 05:00,23.92,972.55,520.0,316.5,81.4,9.0,88.8,164.5,0.3,4.45,11.62,79.53,None,84.8,None,29.05,None
Delhi,Delhi,site_301,30-Oct-2020 - 06:00,23.9,972.45,604.0,330.0,81.25,40.07,67.57,203.25,0.3,4.72,8.75,77.05,None,91.05,None,22.18,8.5
Delhi,Delhi,site_301,30-Oct-2020 - 07:00,24.48,972.42,684.0,364.0,81.58,328.2,60.27,216.0,0.3,4.98,8.27,79.8,None,95.93,None,17.45,9.8
Delhi,Delhi,site_301,30-Oct-2020 - 08:00,27.52,972.15,637.75,391.0,64.0,407.43,45.6,263.5,0.3,3.85,7.15,84.1,206.12,147.73,253.73,15.28,11.0
Delhi,Delhi,site_301,30-Oct-2020 - 09:00,30.6,972.0,680.0,416.25,53.42,417.1,32.95,235.0,0.3,None,6.98,87.3,99.85,189.82,182.2,20.35,22.12
Delhi,Delhi,site_301,30-Oct-2020 - 10:00,33.62,971.7,661.5,405.25,44.0,420.08,31.33,275.75,0.32,None,7.3,84.22,105.23,188.88,186.25,31.4,25.4
Delhi,Delhi,site_301,30-Oct-2020 - 11:00,35.67,971.5,516.0,276.25,38.75,405.85,20.03,266.75,0.35,None,5.4,72.22,48.08,146.62,117.15,48.17,15.15
Delhi,Delhi,site_301,30-Oct-2020 - 12:00,36.2,971.42,None,169.25,36.85,411.72,12.57,264.25,0.45,2.7,3.02,64.05,27.05,110.88,81.02,55.22,14.4
Delhi,Delhi,site_301,30-Oct-2020 - 13:00,35.58,971.53,None,121.0,35.62,374.85,9.4,276.0,0.55,3.0,1.67,54.42,49.08,101.3,93.88,55.72,12.97
Delhi,Delhi,site_301,30-Oct-2020 - 14:00,35.47,971.7,None,104.0,35.42,352.0,7.03,266.75,0.57,None,1.2,45.2,50.95,94.35,91.7,56.47,13.05
Delhi,Delhi,site_301,30-Oct-2020 - 15:00,33.7,971.65,None,90.25,37.8,345.42,5.05,276.0,0.53,None,1.05,41.4,68.58,101.72,109.97,59.45,20.78
Delhi,Delhi,site_301,30-Oct-2020 - 16:00,32.88,971.55,None,89.5,37.8,205.07,6.78,274.75,0.38,None,1.27,39.98,120.8,106.05,154.65,44.75,16.5
Delhi,Delhi,site_301,30-Oct-2020 - 17:00,31.47,971.62,None,75.75,41.42,42.07,8.53,260.75,0.3,None,1.62,38.1,134.15,113.88,218.67,18.6,10.43
Delhi,Delhi,site_301,30-Oct-2020 - 18:00,29.0,971.88,None,82.5,48.75,9.15,16.62,232.5,0.3,3.33,3.72,40.6,None,122.77,271.25,15.47,13.53
Delhi,Delhi,site_301,30-Oct-2020 - 19:00,28.02,972.0,480.0,113.0,53.0,9.12,36.2,205.75,0.3,4.0,7.75,41.48,None,120.67,None,15.35,17.27
Delhi,Delhi,site_301,30-Oct-2020 - 20:00,27.68,972.12,462.75,142.75,53.62,9.12,53.3,251.75,0.3,3.97,8.65,44.15,240.4,137.0,268.8,16.68,17.88
Delhi,Delhi,site_301,30-Oct-2020 - 21:00,28.25,972.0,438.25,185.25,54.48,9.1,68.28,272.5,0.3,3.95,8.68,49.3,191.43,129.82,225.12,22.27,19.15
Delhi,Delhi,site_301,30-Oct-2020 - 22:00,27.5,972.3,536.75,284.25,60.0,9.07,56.1,274.5,0.3,3.65,7.4,51.4,103.92,124.9,151.15,23.07,16.0
Delhi,Delhi,site_301,31-Oct-2020 - 00:00,26.2,972.67,667.25,487.5,65.38,8.93,26.68,282.25,0.3,3.33,6.47,55.83,15.05,99.25,65.03,30.2,10.95
Delhi,Delhi,site_301,31-Oct-2020 - 01:00,26.12,972.2,703.75,549.25,61.67,9.05,21.35,245.75,0.3,3.25,6.47,57.73,6.1,91.7,53.75,35.15,11.25
Delhi,Delhi,site_301,31-Oct-2020 - 02:00,25.62,972.05,647.75,528.5,65.15,8.93,19.38,168.25,0.3,2.85,4.75,47.4,36.8,84.2,74.6,25.05,4.5
Delhi,Delhi,site_301,31-Oct-2020 - 03:00,24.88,972.35,642.25,513.25,69.1,8.98,16.02,269.0,0.3,2.95,4.22,47.38,31.17,72.18,63.83,17.23,6.97
Delhi,Delhi,site_301,31-Oct-2020 - 04:00,24.88,972.25,635.25,497.0,68.95,9.05,11.65,168.25,0.3,2.73,3.85,50.3,26.92,65.93,57.0,17.85,6.25
Delhi,Delhi,site_301,31-Oct-2020 - 05:00,25.2,972.12,621.75,483.5,66.6,9.0,7.72,267.75,0.3,3.05,3.38,51.62,163.2,76.27,173.75,15.3,9.27
Delhi,Delhi,site_301,31-Oct-2020 - 06:00,25.45,972.15,588.75,454.0,66.05,37.55,6.3,272.75,0.3,3.05,3.27,51.65,178.18,79.33,195.95,15.55,9.65
Delhi,Delhi,site_301,31-Oct-2020 - 07:00,25.8,972.18,561.5,422.25,66.0,317.12,6.0,264.75,0.3,3.62,3.23,49.48,190.02,86.28,224.15,15.4,9.83
Delhi,Delhi,site_301,31-Oct-2020 - 08:00,27.67,971.95,553.75,378.25,59.27,411.42,5.5,276.25,0.3,3.42,2.8,52.22,171.5,105.92,196.8,20.55,11.7
Delhi,Delhi,site_301,31-Oct-2020 - 09:00,29.8,971.82,542.25,326.25,51.65,427.85,6.0,273.75,0.68,2.92,3.03,56.55,107.88,102.9,142.68,38.62,13.95
Delhi,Delhi,site_301,31-Oct-2020 - 10:00,31.83,971.7,491.0,266.75,46.83,428.38,5.2,274.5,0.93,2.8,2.62,50.9,79.47,110.53,123.45,50.45,14.4
Delhi,Delhi,site_301,31-Oct-2020 - 11:00,33.5,971.65,417.25,221.0,43.22,402.97,8.82,278.0,0.98,2.58,2.45,49.05,54.2,116.3,106.05,59.12,10.72
Delhi,Delhi,site_301,31-Oct-2020 - 12:00,34.62,971.55,343.5,157.0,39.67,419.92,5.88,273.5,1.0,2.0,1.62,46.3,44.58,106.95,93.28,64.35,11.62
Delhi,Delhi,site_301,31-Oct-2020 - 13:00,35.58,971.48,261.5,113.75,36.45,372.95,5.62,270.25,1.0,1.9,1.45,39.67,38.2,90.97,79.47,62.57,7.78
Delhi,Delhi,site_301,31-Oct-2020 - 14:00,35.3,971.53,220.75,70.75,36.08,355.35,4.82,272.5,1.08,2.03,1.3,37.15,68.58,80.85,99.12,53.22,7.78
Delhi,Delhi,site_301,31-Oct-2020 - 15:00,34.12,971.5,196.5,61.5,37.15,342.88,3.77,269.25,0.72,1.75,1.0,34.5,68.65,92.25,105.05,52.4,6.85
Delhi,Delhi,site_301,31-Oct-2020 - 16:00,33.05,971.5,186.25,69.25,39.73,192.65,8.2,275.0,0.6,1.88,1.43,32.15,85.33,102.55,124.08,53.8,8.88
Delhi,Delhi,site_301,31-Oct-2020 - 17:00,31.47,971.73,236.5,92.25,43.47,37.0,11.9,271.25,0.3,3.08,3.4,33.58,208.85,137.57,243.5,19.8,13.12
Delhi,Delhi,site_301,31-Oct-2020 - 18:00,29.8,971.88,339.75,108.5,46.67,9.12,25.5,252.0,0.3,3.25,7.3,34.55,208.35,131.55,242.85,15.22,13.48
Delhi,Delhi,site_301,31-Oct-2020 - 19:00,28.7,971.9,378.75,126.5,49.05,9.07,41.98,240.5,0.3,3.97,7.93,33.3,183.45,134.78,250.65,14.47,14.62
Delhi,Delhi,site_301,31-Oct-2020 - 20:00,28.98,971.82,428.75,160.0,46.58,9.08,52.48,267.0,0.3,4.1,10.3,34.58,181.75,125.58,233.45,15.2,17.0
Delhi,Delhi,site_301,31-Oct-2020 - 21:00,28.4,971.82,461.25,201.5,47.38,9.17,36.95,267.75,0.3,4.0,8.3,34.9,144.38,117.8,200.45,17.15,16.07
Delhi,Delhi,site_301,31-Oct-2020 - 22:00,28.35,971.82,457.75,245.5,46.0,9.1,26.68,271.75,0.3,3.45,7.25,31.8,66.65,84.88,99.45,17.65,16.12
Delhi,Delhi,site_301,01-Nov-2020 - 00:00,26.9,971.85,589.5,430.25,49.3,9.07,17.62,268.75,0.3,3.27,6.3,33.6,26.88,80.65,64.83,15.73,22.08
Delhi,Delhi,site_301,01-Nov-2020 - 01:00,26.62,971.9,623.5,491.75,49.7,9.07,13.5,265.25,0.3,3.4,5.4,37.08,17.02,77.67,55.17,17.15,23.2
Delhi,Delhi,site_301,01-Nov-2020 - 02:00,25.92,971.97,613.25,516.25,53.7,9.12,10.68,236.5,0.3,3.35,5.12,30.55,19.05,64.25,49.75,16.9,13.4
Delhi,Delhi,site_301,01-Nov-2020 - 03:00,24.77,972.08,635.0,546.0,59.48,9.03,11.6,221.0,0.3,3.65,5.43,29.23,22.32,59.55,49.88,20.57,16.75
Delhi,Delhi,site_301,01-Nov-2020 - 04:00,23.85,971.83,699.0,590.0,65.47,9.07,10.4,231.0,0.3,3.65,4.4,30.82,90.02,58.53,104.47,19.18,14.72
Delhi,Delhi,site_301,01-Nov-2020 - 05:00,23.35,971.67,700.0,558.25,70.05,9.12,10.18,216.5,0.3,4.12,4.62,31.3,173.5,60.75,174.05,15.57,17.88
Delhi,Delhi,site_301,01-Nov-2020 - 06:00,23.25,971.65,709.0,526.5,70.1,37.02,9.05,219.75,0.3,4.6,4.33,34.55,None,60.83,255.1,15.72,16.55
Delhi,Delhi,site_301,01-Nov-2020 - 07:00,24.43,971.5,736.0,519.5,65.65,323.2,12.07,239.5,0.3,4.6,5.47,36.05,223.8,69.97,278.42,14.85,14.12
Delhi,Delhi,site_301,01-Nov-2020 - 08:00,26.95,971.55,672.0,477.25,55.97,412.33,9.1,255.25,0.3,3.88,4.0,40.67,169.9,90.97,187.0,14.6,14.38
Delhi,Delhi,site_301,01-Nov-2020 - 09:00,30.08,971.83,633.5,414.25,46.95,422.05,7.52,276.25,0.32,3.02,3.35,37.57,99.7,115.47,142.7,22.45,21.0
Delhi,Delhi,site_301,01-Nov-2020 - 10:00,32.0,971.65,601.5,368.75,43.25,423.52,6.38,270.25,0.55,2.65,3.12,39.88,65.0,114.08,113.62,39.85,20.68
Delhi,Delhi,site_301,01-Nov-2020 - 11:00,33.42,971.48,543.5,318.75,40.05,401.38,4.97,271.25,0.68,2.33,2.45,38.12,52.42,111.57,102.08,56.65,11.85
Delhi,Delhi,site_301,01-Nov-2020 - 12:00,34.4,971.5,403.25,214.5,37.42,419.17,3.55,272.25,0.92,2.1,1.52,33.75,36.2,93.75,79.7,67.55,14.45
Delhi,Delhi,site_301,01-Nov-2020 - 13:00,34.55,971.45,314.0,142.0,34.83,376.5,3.12,274.0,1.15,1.75,0.95,28.73,30.88,71.4,63.12,69.27,12.88
Delhi,Delhi,site_301,01-Nov-2020 - 14:00,33.9,971.45,263.25,92.0,35.07,358.6,1.98,274.5,1.02,1.92,0.47,25.65,54.7,67.07,80.25,54.73,8.83
Delhi,Delhi,site_301,01-Nov-2020 - 15:00,33.17,971.5,240.0,70.75,35.52,341.05,2.1,276.5,0.88,1.83,0.53,21.45,63.27,59.98,83.45,67.12,9.02
Delhi,Delhi,site_301,01-Nov-2020 - 16:00,32.32,971.5,216.5,78.5,35.88,192.8,2.72,274.75,0.6,2.23,0.65,25.23,138.1,91.17,161.15,46.12,10.8
Delhi,Delhi,site_301,01-Nov-2020 - 17:00,30.05,971.77,220.5,80.25,43.48,36.23,7.38,233.5,0.3,3.27,1.25,37.6,167.65,155.97,220.75,16.15,13.6
Delhi,Delhi,site_301,01-Nov-2020 - 18:00,27.55,972.1,323.25,102.0,53.9,9.18,20.4,215.25,0.3,3.5,3.05,42.15,None,140.35,None,14.38,14.85
Delhi,Delhi,site_301,01-Nov-2020 - 19:00,27.02,972.0,443.5,137.25,54.62,9.1,24.9,198.75,0.3,5.07,5.03,44.75,None,144.6,None,13.9,20.3
Delhi,Delhi,site_301,01-Nov-2020 - 20:00,26.28,972.02,453.75,142.0,58.92,9.15,32.62,219.25,0.3,6.05,7.4,46.9,None,144.15,None,14.12,24.45
Delhi,Delhi,site_301,01-Nov-2020 - 21:00,25.92,972.28,503.0,165.75,60.78,9.0,47.9,225.25,0.3,6.2,9.38,53.12,None,128.12,None,14.38,24.6
Delhi,Delhi,site_301,01-Nov-2020 - 22:00,25.73,972.2,468.75,184.25,60.5,9.1,45.12,225.75,0.3,4.67,9.38,56.25,232.1,139.12,257.0,14.77,20.1
Delhi,Delhi,site_301,02-Nov-2020 - 00:00,25.18,972.0,321.5,180.0,61.47,8.98,9.25,210.5,0.3,2.65,2.75,59.47,65.4,111.35,112.58,15.38,6.2
Delhi,Delhi,site_301,02-Nov-2020 - 01:00,24.38,971.95,318.25,207.5,63.65,9.05,9.67,239.75,0.3,3.25,3.35,64.3,47.75,97.08,90.57,14.7,5.58
Delhi,Delhi,site_301,02-Nov-2020 - 02:00,23.83,972.08,345.0,253.0,67.43,9.0,8.6,235.25,0.3,3.3,3.6,49.25,141.6,87.55,161.3,12.82,3.1
Delhi,Delhi,site_301,02-Nov-2020 - 03:00,23.82,971.95,410.75,298.0,66.05,8.95,10.57,223.0,0.3,3.4,4.4,56.17,111.75,98.18,143.55,12.65,7.4
Delhi,Delhi,site_301,02-Nov-2020 - 04:00,23.6,971.72,383.0,263.75,63.77,9.2,8.85,217.5,0.3,3.2,3.12,56.92,111.72,91.5,139.77,12.62,6.0
Delhi,Delhi,site_301,02-Nov-2020 - 05:00,23.65,971.53,326.25,200.25,59.88,9.05,4.32,221.25,0.3,3.25,1.95,52.47,176.7,80.85,229.55,13.78,9.88
Delhi,Delhi,site_301,02-Nov-2020 - 06:00,23.05,971.65,315.0,151.75,60.9,42.75,3.35,147.5,0.3,3.17,1.62,46.08,None,72.2,None,11.93,10.85
Delhi,Delhi,site_301,02-Nov-2020 - 07:00,23.78,971.77,299.25,131.75,58.6,334.65,3.47,244.5,0.3,3.03,1.73,44.02,None,89.55,None,12.9,10.35
Delhi,Delhi,site_301,02-Nov-2020 - 08:00,26.32,971.85,302.75,114.5,50.55,410.12,4.7,251.75,0.3,2.65,1.82,47.17,None,92.12,None,13.73,12.8
Delhi,Delhi,site_301,02-Nov-2020 - 09:00,29.27,971.75,431.0,144.75,44.33,420.45,8.28,267.5,0.3,2.35,2.42,50.95,186.8,134.68,248.47,14.97,12.98
Delhi,Delhi,site_301,02-Nov-2020 - 10:00,31.02,971.42,560.75,205.75,39.67,399.12,9.6,274.75,0.68,2.67,3.0,54.5,187.62,140.22,227.65,23.02,16.9
Delhi,Delhi,site_301,02-Nov-2020 - 11:00,32.6,971.38,440.5,240.5,37.35,395.68,6.4,272.5,0.55,3.0,2.45,53.55,163.68,180.43,229.6,30.6,15.07
Delhi,Delhi,site_301,02-Nov-2020 - 12:00,33.85,971.38,438.0,245.5,35.4,414.4,7.68,267.25,0.45,2.25,2.73,50.62,68.93,174.9,149.2,54.55,19.05
Delhi,Delhi,site_301,02-Nov-2020 - 13:00,34.8,971.35,386.75,231.25,34.0,383.42,5.47,261.25,0.43,1.95,1.85,44.85,87.93,191.4,173.32,56.42,20.2
Delhi,Delhi,site_301,02-Nov-2020 - 14:00,34.4,971.4,344.75,206.25,34.12,361.2,5.3,274.25,0.45,1.77,1.75,43.02,112.97,182.65,189.35,64.7,20.07
Delhi,Delhi,site_301,02-Nov-2020 - 15:00,33.17,971.4,323.25,188.0,35.03,339.8,5.12,276.5,0.52,1.83,1.4,39.02,121.47,150.43,179.27,64.45,17.23
Delhi,Delhi,site_301,02-Nov-2020 - 16:00,31.98,971.5,296.75,161.75,36.35,189.53,5.5,273.25,0.35,1.78,1.57,36.62,150.25,154.65,201.53,35.85,12.5
Delhi,Delhi,site_301,02-Nov-2020 - 17:00,29.25,971.72,291.0,124.25,45.95,37.25,13.38,222.0,0.3,2.75,3.15,36.67,None,177.4,None,16.98,16.88
Delhi,Delhi,site_301,02-Nov-2020 - 18:00,26.85,971.98,363.0,143.25,54.65,9.2,23.02,211.25,0.3,3.42,4.22,42.47,None,175.68,None,15.38,12.1
